original_id,project_or_tender,name,desc,state,location,pincode,status,budget,url,document_url,sector,sub_sector,timestamp_range
2023_CSIR_162099_1,Japanese yen,Currency,US Dollar,Swiss Franc,CSIR-CECRI KARAIKUDI,,Global Tenders,Australian Dollar,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sp9EhKfPSzg7fVQ5G5Z0aJA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '06-Sep-2023 03:30 PM', 'submission_start_date': None, 'submission_end_date': '05-Sep-2023 03:30 PM'}"
2023_CSIR_161851_1,Tender,CECRI 2023 11831-15KW PLASMA POWDER SPHEROIDIZATION SYSTEM ON TURNKEY BASIS,"CECRI 2023 11831-15KW PLASMA POWDER SPHEROIDIZATION SYSTEM ON TURNKEY BASIS 
SEE CHAPTER 4.2",KARAIKUDI,CSIR-CECRI KARAIKUDI,630003,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SybbEG%2Bdu0fGsPlATcxj3Wg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Laboratory and scientific equipment,NA,"{'published_date': None, 'bid_opening_date': '06-Sep-2023 03:30 PM', 'submission_start_date': None, 'submission_end_date': '05-Sep-2023 03:30 PM'}"
2023_DVC_166467_1,,02-Sep-2023 05:00 PM,02-Sep-2023 05:10 PM,,"DGM(M) C AND M DVC RTPS
P.O NILDIH DUMDUMI DIST PURULIA 723133",,Limited,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SB498DXQebjcB%2FLKIzuoivw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '02-Sep-2023 05:00 PM', 'bid_opening_date': '19-Sep-2023 05:00 PM', 'submission_start_date': '02-Sep-2023 05:10 PM', 'submission_end_date': '18-Sep-2023 05:00 PM'}"
2023_DVC_166440_1,,02-Sep-2023 12:00 PM,02-Sep-2023 12:00 PM,,"DY G.M C AND M
RTPS DVC P.O NILDIH DUDUMI DIST PURULIA 723133",,Limited,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0S1ezDcXkqm0GK1iEDCINA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '02-Sep-2023 12:00 PM', 'bid_opening_date': '19-Sep-2023 12:00 PM', 'submission_start_date': '02-Sep-2023 12:10 PM', 'submission_end_date': '18-Sep-2023 12:00 PM'}"
2023_DVC_166449_1,,"1,46,892",fixed,,C and M RTPS DVC,,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SRamULh5VubJFRI2RM4e1QA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '1,46,892', 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '18-Sep-2023 12:00 PM'}"
2023_DVC_166416_1,Tender,"Running Contract for repair, maintenance and replacement of G.I. distribution","Running Contract for repair, maintenance and replacement of G.I. distribution
pipe lines of water supply in Zone-II area at CTPS Chandrapura",CTPS,"CMM,CTPS",828403,Open Tender,"22,15,487",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SHBu2xn14I1QLEiy7ZDRSzA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '18-Sep-2023 12:00 PM'}"
2023_DVC_166330_1,,01-Sep-2023 12:00 PM,01-Sep-2023 12:05 PM,,CTPS,,Limited,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SMXirHjYDGVzGyGqyOeOh5Q%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '01-Sep-2023 12:00 PM', 'bid_opening_date': '08-Sep-2023 12:00 PM', 'submission_start_date': '01-Sep-2023 12:10 PM', 'submission_end_date': '07-Sep-2023 12:00 PM'}"
2023_DVC_166161_1,Tender,"Survey, Design, Supply, Erection, Testing and Commissioning of 1 no. new 220 KV line from existing 220 KV CTPS switchyard to M/s SAIL, BSL, Bokaro by using Monopole towers","Survey, Design, Supply, Erection, Testing and Commissioning of 1 no. new 220 KV line from existing 220 KV CTPS switchyard to M/s SAIL, BSL, Bokaro by using Monopole towers","DVC, CTPS","3rd Floor,DVC Towers,VIP Road, Kolkata-700054",828403,Open Tender,"37,58,45,235",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SqqsJPYrkT%2FFjK%2FKCWLKHkw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,NA,"{'published_date': None, 'bid_opening_date': '08-Sep-2023 12:00 PM', 'submission_start_date': None, 'submission_end_date': '07-Sep-2023 12:00 PM'}"
2023_DVC_166056_1,,30-Aug-2023 05:50 PM,30-Aug-2023 05:50 PM,,MTPS,,Single,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=StvFiVMnws6CqNZVm9qGsow%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '30-Aug-2023 05:50 PM', 'bid_opening_date': '07-Sep-2023 12:00 PM', 'submission_start_date': '30-Aug-2023 05:50 PM', 'submission_end_date': '06-Sep-2023 11:50 AM'}"
2023_DVC_166040_1,,30-Aug-2023 05:50 PM,30-Aug-2023 05:50 PM,,MTPS,,Single,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SZC46imNy%2BgXzV4AzHuGJQg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '30-Aug-2023 05:50 PM', 'bid_opening_date': '07-Sep-2023 11:05 AM', 'submission_start_date': '30-Aug-2023 05:50 PM', 'submission_end_date': '06-Sep-2023 11:00 AM'}"
2023_DVC_165832_1,Tender,"Repair/ maintenance and face lifting of 132KV control room building at Konar sub-station, Maintenance of damaged boundary wall behind colony quarters at Koderma Sub-station and Maintenance of sewerage system including septic tank, inspection chamber","Repair/ maintenance and face lifting of 132KV control room building at Konar sub-station, Maintenance of damaged boundary wall behind colony quarters at Koderma Sub-station and Maintenance of sewerage system including septic tank, inspection chamber","Konar, Koderma, Barhi Substations","Ramanuj Bhawan, Contracts and Materials Dept, DVC Maithon",825405,Open Tender,"33,85,179",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SWe2lAceVpmMMK5V0uSq4LQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': '07-Sep-2023 11:05 AM', 'submission_start_date': None, 'submission_end_date': '06-Sep-2023 11:00 AM'}"
2023_DVC_165830_1,Tender,"Miscellaneous repair and civil maintenance work including sanitary works, water supply maintenance works, aluminium work etc. at all Sub Stations and associated colony at Putki, Patherdih, Nimiaghat, Sindri, Biada, Dhanbad, Giridih","Miscellaneous repair and civil maintenance work including sanitary works, water supply maintenance works, aluminium work etc. at all Sub Stations and associated colony at Putki, Patherdih, Nimiaghat, Sindri, Biada, Dhanbad, Giridih and receiving Sub.","Putki, Patherdih, Nimiaghat, Sindri, Biada,Dhanbad","Ramanuj Bhawan, Contracts and Materials Dept, DVC Maithon",828116,Open Tender,"43,38,869",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SsnLClsQB7UnRqn4BZknJDw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': '07-Sep-2023 11:05 AM', 'submission_start_date': None, 'submission_end_date': '06-Sep-2023 11:00 AM'}"
2023_DVC_165288_1,,26-Aug-2023 09:00 AM,26-Aug-2023 09:00 AM,,"3rd floor, C and M Deptt.,DVC TOWERS, KOLKATA-700054",,Limited,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=ScAWhN8zUQdk6vtE%2Fw9euaw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '26-Aug-2023 09:00 AM', 'bid_opening_date': '07-Sep-2023 12:00 PM', 'submission_start_date': '26-Aug-2023 09:00 AM', 'submission_end_date': '06-Sep-2023 11:00 AM'}"
2023_DVC_165751_1,Tender,"SURVEY, DESIGN, SUPPLY, ERECTION, TESTING and COMMISSIONING WORKS FOR REPLACEMENT OF EXISTING ACSR LARK_PANTHER CONDUCTOR IN RESPECT OF 132KV S C and D C TRANSMISSION LINES OF DVC AND ACSR ZEBRA CONDUCTOR OF 220 KV D C TRANSMISSION LINE WITH HTLSCOND","SURVEY, DESIGN, SUPPLY, ERECTION, TESTING and COMMISSIONING WORKS FOR REPLACEMENT OF EXISTING ACSR LARK_PANTHER CONDUCTOR IN RESPECT OF 132KV S C and D C TRANSMISSION LINES OF DVC AND ACSR ZEBRA CONDUCTOR OF 220 KV D C TRANSMISSION LINE WITH HTLSCOND",DVC POWER PLANTS,"General Manager / Chief Engineer (C and I), C and M Department, 3rd th Floor, Damodar Valley Corporation, DVC Towers, VIP Road, Kolkata, West Bengal, Pin 700054, India",700054,Open Tender,"1,85,87,67,109",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SwSkKk6WyeWRniXenSInx%2Fg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,NA,"{'published_date': None, 'bid_opening_date': '07-Sep-2023 12:00 PM', 'submission_start_date': None, 'submission_end_date': '06-Sep-2023 11:00 AM'}"
2023_DVC_165543_1,Tender,"Day to day sprinkling of raw water in different roads of CHP area and Power House area at DSTPS, DVC, Andal","Day to day sprinkling of raw water in different roads of CHP area and Power House area at DSTPS, DVC, Andal",andal,OFFICE OF DGM(CMM) DSTPS DVC,713321,Open Tender,"2,36,577",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SQFDajy6rsVcGQxgIZOAFzA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': '07-Sep-2023 12:00 PM', 'submission_start_date': None, 'submission_end_date': '06-Sep-2023 11:00 AM'}"
2023_DVC_165448_1,Tender,"Repair, Renovation and Restoration Work of Boundary walls at Kalyaneswari Sub-Station and Maithon Hydel Switchyard under GOMD II, DVC.","Repair, Renovation and Restoration Work of Boundary walls at Kalyaneswari Sub-Station and Maithon Hydel Switchyard under GOMD II, DVC.",DVC Kalyaneshwari Substation,"Ramanuj Bhawan, Contracts and Materials Dept, DVC Maithon",713369,Open Tender,"71,79,068",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SmRkKSjKWZ7da9rdIbBpYUw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': '07-Sep-2023 12:00 PM', 'submission_start_date': None, 'submission_end_date': '06-Sep-2023 11:00 AM'}"
2023_DVC_165351_1,,"39,651",fixed,,C and M RTPS DVC,,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SyszZsh2%2B1z%2FQz8jwnuodJw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '39,651', 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '06-Sep-2023 11:00 AM'}"
2023_DVC_165274_1,,22-Aug-2023 06:00 PM,22-Aug-2023 06:00 PM,,"3rd Floor,DVC Towers,VIP Road, Kolkata-700054",,Single,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SEEmK4BcfFRJ6EmwdAWNrVQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '22-Aug-2023 06:00 PM', 'bid_opening_date': '14-Sep-2023 12:30 PM', 'submission_start_date': '22-Aug-2023 06:00 PM', 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_165257_1,Tender,"Sludge cleaning of basin of Cooling Tower No. 2 at DSTPS, DVC, Andal.","Sludge cleaning of basin of Cooling Tower No. 2 at DSTPS, DVC, Andal.",andal,OFFICE OF DGM(CMM) DSTPS DVC,713321,Open Tender,"2,52,953",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SG9qi5KZrEFMX2SSxofyoZQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': '14-Sep-2023 12:30 PM', 'submission_start_date': None, 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_165140_1,,"8,157",fixed,,"CMM Section, Saurya Bhaban, 3rd Floor, DVC, DSTPS,Andal",,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SZ1oBVEMOGKPaH3PLCc18WA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '8,157', 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_165015_1,,"29,532",fixed,,"CMM Section, Saurya Bhaban, 3rd Floor, DVC, DSTPS, Andal.",,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SHOe8ILMghyQXcszS%2BemJ4A%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '29,532', 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_163525_1,,"1,47,236",fixed,,"CMM Section, Saurya Bhaban, DVC, DSTPS, Andal, 3rd floor.",,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SPG9cCRxJZmx6kAh3qAKgLQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '1,47,236', 'bid_opening_date': 'Yes', 'submission_start_date': None, 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_164892_1,Tender,"Up-keepment and cleaning work at colony areas of Jamshedpur, Mosabani, Chandil and Purulia sub-stations under GOMD- III, DVC for a period of 2 (two) years.","Up-keepment and cleaning work at colony areas of Jamshedpur, Mosabani, Chandil and Purulia sub-stations under GOMD- III, DVC for a period of 2 (two) years.","Jamshedpur, Mosabani, Chandil and Purulia","Ramanuj Bhawan, Contracts and Materials Dept, DVC Maithon",831004,Open Tender,"20,18,940",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S3kQ5YK2Yq6wgijdRH4CRqg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': 'Yes', 'submission_start_date': None, 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_164684_1,,"19,165",fixed,,"CMM Section, 3rd Floor, Saurya Bhaban, DSTPS, DVC, Andal.",,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SDDsS3lBEprMy8EekumeuxQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '19,165', 'bid_opening_date': 'Yes', 'submission_start_date': None, 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_164677_1,Tender,Day to day repairing of water distribution pipe line and sanitation work for colony quarters and offices at DVC Konar Dam,Day to day repairing of water distribution pipe line and sanitation work for colony quarters and offices at DVC Konar Dam,Konar,Contract and Materials Dept Maithon,825315,Open Tender,"8,89,563",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sb8jJs1oIrlbR7OMa0OPhbg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': 'Yes', 'submission_start_date': None, 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_164669_1,Tender,Repair and maintenance of sewer line with inspection chamber at DVC colony Hazaribag,Repair and maintenance of sewer line with inspection chamber at DVC colony Hazaribag,hazaribag,Contract and Materials Dept Maithon,825301,Open Tender,"8,89,811",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S9%2FtgK%2BQJdih%2FA6CoFkzZAA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': 'Yes', 'submission_start_date': None, 'submission_end_date': '13-Sep-2023 12:00 PM'}"
2023_DVC_161011_3,,16-Aug-2023 06:00 PM,16-Aug-2023 06:10 PM,,OFFICE OF DGM(CMM) DSTPS DVC,,Single,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SkcGZV6oEpjx76M3Ij9qcAw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '16-Aug-2023 06:00 PM', 'bid_opening_date': '06-Sep-2023 11:00 AM', 'submission_start_date': '16-Aug-2023 06:40 PM', 'submission_end_date': '05-Sep-2023 10:30 AM'}"
2023_DVC_164361_1,,"4,53,091",fixed,,"OFFICE OF SE(CandM),DVC,BTPS",,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SUjC5kCMi9BCsbuSC6loxCA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '4,53,091', 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '05-Sep-2023 10:30 AM'}"
2023_DVC_164198_1,Tender,Day to day upkeeping including sanitation works of different buildings and roads,"Day to day upkeeping including sanitation works of different buildings and roads
of old Power House area at DVC, CTPS",CTPS,CTPS,828403,Open Tender,"27,79,124",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sie1Xt5Mc0VSC6eKBGs7Bdg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '05-Sep-2023 10:30 AM'}"
2023_DVC_163871_1,,09-Aug-2023 11:30 AM,09-Aug-2023 12:00 PM,,OFFICE OF DGM(CMM) DSTPS DVC 713321,,Single,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SMLpk8JE2sFzHRUMSXbPnzw%3D%3D,,,,"{'published_date': '09-Aug-2023 11:30 AM', 'bid_opening_date': '05-Sep-2023 11:00 AM', 'submission_start_date': '09-Aug-2023 12:50 PM', 'submission_end_date': '04-Sep-2023 10:30 AM'}"
2023_DVC_163788_1,,"51,514",fixed,,DSTPS,,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=StERQpTgnAp4QGSmGPEPU9Q%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '51,514', 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '04-Sep-2023 10:30 AM'}"
2023_DVC_163450_1,Tender,"Supply, Erection, Commissioning and Testing of eight (08) nos. 33/11 KV Conventional Sub-Stations for developing 11 KV infrastructure at prospective location in DVC Command Area on Turn Key Basis","Supply, Erection, Commissioning and Testing of eight (08) nos. 33/11 KV Conventional Sub-Stations for developing 11 KV infrastructure at prospective location in DVC Command Area on Turn Key Basis","DVC HQ, Kolkata","3rd Floor,DVC Towers,VIP Road, Kolkata-700054",700054,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sg29ex0HqKiS%2B2jwzVZUn8Q%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,NA,"{'published_date': None, 'bid_opening_date': 'No', 'submission_start_date': None, 'submission_end_date': '04-Sep-2023 10:30 AM'}"
